category,drop,target,task,train_path,valid_path,test_path,model,gpu,cross_f,exp_id,train time (sec),logloss_val,logloss_test,log_path,nu,cross_type,opt_params,nn_model,auc_val,auc_test
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Month_Occupation_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,"[[1, 4], [1, 2], [0, 1]]",20804179422211762880,8.080565929412842,2.023907846361398,2.027849977100889,/dnn2lr/models/lgb/output/20804179422211762880/log.pickle,0.05,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,lgb,1,[],33285639292949203818,7.771836757659912,2.123343110776373,2.1253489515235024,/dnn2lr/models/lgb/output/33285639292949203818/log.pickle,0.01,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",mlp,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v91_v30_v107_v62_v71_v47_v38_v72_v79_v112_v113_v125_v56_', 'v3_v72_v112_v56_', 'v31_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v3_v110_v38_v72_v112_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v3_v30_v112_v113_v56_', 'v31_v3_v38_v72_v112_v113_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v112_v113_v125_v56_', 'v3_v38_v112_v113_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21], [2, 16, 18, 21], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [2, 4, 14, 16, 18, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21], [2, 8, 18, 19, 21], [0, 2, 14, 16, 18, 19, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21], [2, 14, 18, 19, 21]]",41645628630322104764,5.838334083557129,0.5002592120692134,0.4867675876406331,/dnn2lr/models/lgb/output/41645628630322104764/log.pickle,0.5,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",mlp,0.695534821538911,0.7326862115860637
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v112_', 'v72_v112_v56_', 'v112_v56_', 'v72_v56_', 'v72_v112_v113_', 'v30_v72_v112_', 'v30_v112_', 'v112_v113_', 'v3_v72_v112_', 'v113_v56_', 'v110_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[16, 18], [16, 18, 21], [18, 21], [16, 21], [16, 18, 19], [8, 16, 18], [8, 18], [18, 19], [2, 16, 18], [19, 21], [4, 18]]",63943238381851943065,5.945112943649292,0.5035535813229425,0.4878808230683207,/dnn2lr/models/lgb/output/63943238381851943065/log.pickle,0.1,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",mlp,0.6891479704755592,0.7315922521500065
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v112_v113_v56_', 'v112_v113_v56_', 'v112_v113_', 'v72_v112_', 'v110_v72_v112_v113_v56_', 'v72_v112_v56_', 'v112_v56_', 'v72_v112_v113_', 'v3_v112_v113_v56_', 'v3_v110_v72_v112_v113_v56_', 'v110_v72_v112_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[16, 18, 19, 21], [18, 19, 21], [18, 19], [16, 18], [4, 16, 18, 19, 21], [16, 18, 21], [18, 21], [16, 18, 19], [2, 18, 19, 21], [2, 4, 16, 18, 19, 21], [4, 16, 18, 21]]",58961260004061901126,5.9329094886779785,0.5008986389477338,0.4865964154650767,/dnn2lr/models/lgb/output/58961260004061901126/log.pickle,0.05,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",mlp,0.6965094201840223,0.7354678893248148
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v112_v56_', 'v72_v112_', 'v72_v56_', 'v113_v56_', 'v72_v112_v56_', 'v112_v113_v56_', 'v3_v72_', 'v112_v113_', 'v72_v113_', 'v110_v56_', 'v110_v72_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[18, 21], [16, 18], [16, 21], [19, 21], [16, 18, 21], [18, 19, 21], [2, 16], [18, 19], [16, 19], [4, 21], [4, 16]]",10999276651057737973,6.218055486679077,0.5043743155737008,0.4881742278076708,/dnn2lr/models/lgb/output/10999276651057737973/log.pickle,0.01,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",mlp,0.6889429396366741,0.7304408124529151
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,,01326818033848946360,5.507221698760986,0.5013924456041838,0.4868582558358709,/dnn2lr/models/lgb/output/01326818033848946360/log.pickle,,,,,0.6940041118513443,0.7312296373117827
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v24_v30_v71_', 'v91_v31_v113_', 'v38_v79_v125_', 'v91_v79_v72_', 'v52_v79_v31_', 'v125_v74_v110_', 'v66_v47_v3_', 'v56_v112_v129_', 'v38_v75_v71_', 'v66_v47_v110_', 'v125_v113_v72_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[6, 8, 11], [7, 0, 19], [14, 17, 20], [7, 17, 16], [15, 17, 0], [20, 1, 4], [3, 13, 2], [21, 18, 12], [14, 5, 11], [3, 13, 4], [20, 19, 16]]",82918444114426118918,6.035086631774902,0.4985043346296464,0.4853857215444247,/dnn2lr/models/lgb/output/82918444114426118918/log.pickle,,,,,0.7023822898293469,0.7346818161805713
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v62_v91_v125_', 'v75_v66_v3_', 'v113_v112_v79_', 'v62_v91_v112_', 'v74_v72_v56_', 'v91_v112_v3_', 'v75_v71_v47_', 'v30_v38_v31_', 'v30_v113_v72_', 'v62_v30_v91_', 'v30_v66_v3_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[10, 7, 20], [5, 3, 2], [19, 18, 17], [10, 7, 18], [1, 16, 21], [7, 18, 2], [5, 11, 13], [8, 14, 0], [8, 19, 16], [10, 8, 7], [8, 3, 2]]",16114933104962084411,6.172086477279663,0.4995862797142139,0.4858174737195174,/dnn2lr/models/lgb/output/16114933104962084411/log.pickle,,,,,0.6975879385693904,0.73407674470937
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v74_v129_v113_', 'v75_v91_v113_', 'v71_v3_v107_', 'v62_v91_v24_', 'v74_v110_v107_', 'v3_v24_v47_', 'v56_v66_v47_', 'v30_v62_v38_', 'v129_v38_v91_', 'v38_v56_v112_', 'v75_v30_v107_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[1, 12, 19], [5, 7, 19], [11, 2, 9], [10, 7, 6], [1, 4, 9], [2, 6, 13], [21, 3, 13], [8, 10, 14], [12, 14, 7], [14, 21, 18], [5, 8, 9]]",41731978700312211537,6.501466751098633,0.5020126404426992,0.4841421949937939,/dnn2lr/models/lgb/output/41731978700312211537/log.pickle,,,,,0.6929424453157474,0.7386916758798149
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v71_v129_', 'v72_v3_v31_', 'v113_v110_v56_', 'v71_v79_v110_', 'v30_v24_v3_', 'v75_v30_v47_', 'v47_v110_v56_', 'v38_v79_v129_', 'v125_v47_v56_', 'v72_v112_v107_', 'v38_v71_v47_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[16, 11, 12], [16, 2, 0], [19, 4, 21], [11, 17, 4], [8, 6, 2], [5, 8, 13], [13, 4, 21], [14, 17, 12], [20, 13, 21], [16, 18, 9], [14, 11, 13]]",29652067543385136299,5.857535362243652,0.5011337311645704,0.4860532772913575,/dnn2lr/models/lgb/output/29652067543385136299/log.pickle,,,,,0.6948326611317702,0.7345708303574049
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v52_v24_v56_', 'v75_v71_v3_', 'v38_v66_v62_', 'v75_v71_v91_', 'v74_v38_v3_', 'v38_v47_v125_', 'v113_v112_v3_', 'v91_v38_v79_', 'v52_v91_v125_', 'v75_v71_v47_', 'v47_v112_v79_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[15, 6, 21], [5, 11, 2], [14, 3, 10], [5, 11, 7], [1, 14, 2], [14, 13, 20], [19, 18, 2], [7, 14, 17], [15, 7, 20], [5, 11, 13], [13, 18, 17]]",99536943029747634538,6.138291120529175,0.5003958191908896,0.4863519373486439,/dnn2lr/models/lgb/output/99536943029747634538/log.pickle,,,,,0.6965290806754222,0.732404313710143
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v107_v3_v47_', 'v24_v74_v47_', 'v110_v79_v72_', 'v66_v31_v47_', 'v110_v66_v129_', 'v66_v62_v52_', 'v56_v75_v113_', 'v110_v79_v47_', 'v79_v72_v112_', 'v56_v71_v79_', 'v110_v30_v3_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[9, 2, 13], [6, 1, 13], [4, 17, 16], [3, 0, 13], [4, 3, 12], [3, 10, 15], [21, 5, 19], [4, 17, 13], [17, 16, 18], [21, 11, 17], [4, 8, 2]]",41975403683238345498,6.528395891189575,0.4976956157093601,0.4832438287126521,/dnn2lr/models/lgb/output/41975403683238345498/log.pickle,,,,,0.7026055768388177,0.73586169026211
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v47_v56_', 'v110_v74_v107_', 'v72_v75_v113_', 'v91_v110_v52_', 'v91_v112_v71_', 'v72_v112_v107_', 'v129_v75_v38_', 'v3_v30_v113_', 'v110_v113_v47_', 'v129_v71_v125_', 'v129_v112_v71_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[16, 13, 21], [4, 1, 9], [16, 5, 19], [7, 4, 15], [7, 18, 11], [16, 18, 9], [12, 5, 14], [2, 8, 19], [4, 19, 13], [12, 11, 20], [12, 18, 11]]",06191476373468773555,5.926828861236572,0.5003594686889222,0.485021606773138,/dnn2lr/models/lgb/output/06191476373468773555/log.pickle,,,,,0.6987535248452439,0.7342351211732823
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v107_v91_', 'v24_v52_v125_', 'v129_v75_v112_', 'v52_v62_v47_', 'v52_v107_v91_', 'v72_v24_v31_', 'v129_v31_v47_', 'v66_v71_v31_', 'v30_v3_v129_', 'v24_v107_v47_', 'v24_v62_v47_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[16, 9, 7], [6, 15, 20], [12, 5, 18], [15, 10, 13], [15, 9, 7], [16, 6, 0], [12, 0, 13], [3, 11, 0], [8, 2, 12], [6, 9, 13], [6, 10, 13]]",20082376911552834724,5.850780725479126,0.5018383428614055,0.4836964658026894,/dnn2lr/models/lgb/output/20082376911552834724/log.pickle,,,,,0.6963942658772511,0.7393401632928607
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v47_v66_v3_', 'v71_v112_v24_', 'v75_v38_v62_', 'v56_v110_v31_', 'v56_v47_v38_', 'v129_v38_v66_', 'v125_v30_v3_', 'v110_v91_v31_', 'v110_v91_v66_', 'v110_v30_v38_', 'v56_v125_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[13, 3, 2], [11, 18, 6], [5, 14, 10], [21, 4, 0], [21, 13, 14], [12, 14, 3], [20, 8, 2], [4, 7, 0], [4, 7, 3], [4, 8, 14], [21, 20, 18]]",21787275475602029646,5.622318744659424,0.5003516545093485,0.4848732592662175,/dnn2lr/models/lgb/output/21787275475602029646/log.pickle,,,,,0.6977199447259328,0.7370886492383255
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v71_v38_v79_', 'v75_v110_v91_', 'v72_v74_v47_', 'v79_v66_v107_', 'v71_v112_v91_', 'v74_v125_v79_', 'v71_v112_v56_', 'v75_v125_v107_', 'v75_v91_v79_', 'v72_v30_v91_', 'v52_v56_v47_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[11, 14, 17], [5, 4, 7], [16, 1, 13], [17, 3, 9], [11, 18, 7], [1, 20, 17], [11, 18, 21], [5, 20, 9], [5, 7, 17], [16, 8, 7], [15, 21, 13]]",50766574777195662319,5.972949504852295,0.5021563091874123,0.4914028996154665,/dnn2lr/models/lgb/output/50766574777195662319/log.pickle,,,,,0.6950405006122838,0.7253088646792357
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v107_v31_v56_', 'v71_v47_v62_', 'v113_v125_v31_', 'v30_v24_v125_', 'v56_v47_v75_', 'v71_v30_v75_', 'v71_v3_v72_', 'v112_v24_v125_', 'v66_v91_v62_', 'v110_v30_v31_', 'v91_v113_v31_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[9, 0, 21], [11, 13, 10], [19, 20, 0], [8, 6, 20], [21, 13, 5], [11, 8, 5], [11, 2, 16], [18, 6, 20], [3, 7, 10], [4, 8, 0], [7, 19, 0]]",07807356301958580598,5.640505313873291,0.5006378568336367,0.4877495444715023,/dnn2lr/models/lgb/output/07807356301958580598/log.pickle,,,,,0.6974643583377336,0.7349511784676497
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v110_v66_v79_', 'v24_v113_v3_', 'v62_v72_v129_', 'v66_v56_v91_', 'v72_v30_v71_', 'v72_v112_v38_', 'v24_v113_v47_', 'v72_v107_v91_', 'v52_v62_v113_', 'v62_v66_v71_', 'v75_v113_v71_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[4, 3, 17], [6, 19, 2], [10, 16, 12], [3, 21, 7], [16, 8, 11], [16, 18, 14], [6, 19, 13], [16, 9, 7], [15, 10, 19], [10, 3, 11], [5, 19, 11]]",90156137597102933992,6.082416534423828,0.4989258762821555,0.4833257466827829,/dnn2lr/models/lgb/output/90156137597102933992/log.pickle,,,,,0.6990484322162429,0.7362518222465732
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v66_v38_v72_', 'v91_v52_v66_', 'v91_v74_v24_', 'v62_v56_v66_', 'v52_v24_v125_', 'v52_v24_v47_', 'v91_v71_v112_', 'v52_v112_v72_', 'v91_v71_v72_', 'v91_v38_v125_', 'v129_v47_v30_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[3, 14, 16], [7, 15, 3], [7, 1, 6], [10, 21, 3], [15, 6, 20], [15, 6, 13], [7, 11, 18], [15, 18, 16], [7, 11, 16], [7, 14, 20], [12, 13, 8]]",79960161874975198911,6.221652984619141,0.5033994986196714,0.4862522312762836,/dnn2lr/models/lgb/output/79960161874975198911/log.pickle,,,,,0.691852692363865,0.7323945298359245
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v112_v52_v91_', 'v107_v66_v125_', 'v112_v62_v79_', 'v113_v110_v71_', 'v107_v47_v3_', 'v79_v71_v72_', 'v79_v31_v52_', 'v113_v52_v3_', 'v62_v56_v91_', 'v113_v38_v110_', 'v38_v79_v91_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[18, 15, 7], [9, 3, 20], [18, 10, 17], [19, 4, 11], [9, 13, 2], [17, 11, 16], [17, 0, 15], [19, 15, 2], [10, 21, 7], [19, 14, 4], [14, 17, 7]]",86421655232133610566,5.946075677871704,0.5029112146528704,0.4876525177930792,/dnn2lr/models/lgb/output/86421655232133610566/log.pickle,,,,,0.6918976306299222,0.7349435348159165
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v56_v125_v72_', 'v30_v24_v47_', 'v56_v74_v62_', 'v79_v56_v125_', 'v38_v110_v113_', 'v79_v110_v56_', 'v38_v74_v62_', 'v66_v91_v112_', 'v66_v74_v47_', 'v79_v71_v47_', 'v71_v129_v3_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[21, 20, 16], [8, 6, 13], [21, 1, 10], [17, 21, 20], [14, 4, 19], [17, 4, 21], [14, 1, 10], [3, 7, 18], [3, 1, 13], [17, 11, 13], [11, 12, 2]]",52345297755680289743,6.631113290786743,0.4990491584688425,0.4831760128947596,/dnn2lr/models/lgb/output/52345297755680289743/log.pickle,,,,,0.7009161788992371,0.7352287958985999
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v75_v66_v72_', 'v62_v56_v47_', 'v75_v3_v30_', 'v66_v56_v125_', 'v62_v125_v74_', 'v30_v113_v31_', 'v24_v3_v47_', 'v56_v79_v113_', 'v24_v129_v52_', 'v75_v71_v30_', 'v75_v71_v52_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[5, 3, 16], [10, 21, 13], [5, 2, 8], [3, 21, 20], [10, 20, 1], [8, 19, 0], [6, 2, 13], [21, 17, 19], [6, 12, 15], [5, 11, 8], [5, 11, 15]]",25698344893859266371,6.1385462284088135,0.5013714463476624,0.4830623056218028,/dnn2lr/models/lgb/output/25698344893859266371/log.pickle,,,,,0.6943299142802575,0.7403475965912982
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v3_v125_', 'v24_v112_v125_', 'v113_v52_v31_', 'v107_v113_v66_', 'v74_v62_v113_', 'v112_v56_v30_', 'v71_v66_v56_', 'v107_v112_v52_', 'v74_v72_v52_', 'v74_v38_v129_', 'v112_v129_v91_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[16, 2, 20], [6, 18, 20], [19, 15, 0], [9, 19, 3], [1, 10, 19], [18, 21, 8], [11, 3, 21], [9, 18, 15], [1, 16, 15], [1, 14, 12], [18, 12, 7]]",74490312469805222735,5.977122068405151,0.5004182662389108,0.4854128536594411,/dnn2lr/models/lgb/output/74490312469805222735/log.pickle,,,,,0.6984754693240162,0.7355727602265945
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v56_v47_v3_', 'v107_v3_v112_', 'v56_v52_v62_', 'v38_v72_v74_', 'v38_v52_v71_', 'v113_v129_v62_', 'v47_v112_v79_', 'v3_v112_v74_', 'v56_v72_v71_', 'v47_v62_v72_', 'v75_v112_v110_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[21, 13, 2], [9, 2, 18], [21, 15, 10], [14, 16, 1], [14, 15, 11], [19, 12, 10], [13, 18, 17], [2, 18, 1], [21, 16, 11], [13, 10, 16], [5, 18, 4]]",24139393196583961730,6.382994174957275,0.501868660167924,0.4868015075524648,/dnn2lr/models/lgb/output/24139393196583961730/log.pickle,,,,,0.6936109020233454,0.7319408026690409
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v56_v30_v79_', 'v38_v71_v129_', 'v31_v125_v110_', 'v56_v112_v110_', 'v38_v56_v112_', 'v38_v129_v75_', 'v113_v75_v79_', 'v38_v129_v107_', 'v56_v3_v52_', 'v38_v62_v74_', 'v107_v75_v79_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,lgb,1,"[[21, 8, 17], [14, 11, 12], [0, 20, 4], [21, 18, 4], [14, 21, 18], [14, 12, 5], [19, 5, 17], [14, 12, 9], [21, 2, 15], [14, 10, 1], [9, 5, 17]]",26596995759518453710,6.2861168384552,0.5006863899475762,0.4862348516682784,/dnn2lr/models/lgb/output/26596995759518453710/log.pickle,,,,,0.6959252227252811,0.7340785791857859
